date,sentiment.comparative,sentiment-negative-count,sentiment-positive-count,sentiment.score,time
1/6/2012,-0.5,1,0,-2,11:54:00
1/6/2012,0,0,0,0,11:54:00
1/6/2012,0.333333333,0,1,1,11:54:00
1/6/2012,0,0,0,0,11:51:00
1/6/2012,0,0,0,0,11:49:00
1/2/2012,0,0,0,0,1:31:00
1/2/2012,0,0,0,0,1:31:00
1/2/2012,1,0,1,1,1:31:00
1/2/2012,0,0,0,0,1:30:00
1/2/2012,0.333333333,0,1,2,1:29:00
1/2/2012,0.666666667,0,1,2,1:28:00
1/2/2012,0,0,0,0,1:25:00
1/2/2012,0,0,0,0,1:24:00
1/2/2012,0.5,0,1,2,1:24:00
1/2/2012,0,0,0,0,1:21:00
1/2/2012,0,0,0,0,1:21:00
1/2/2012,-0.333333333,1,0,-2,1:20:00
1/2/2012,0,0,0,0,1:20:00
1/2/2012,0.133333333,0,1,2,1:20:00
1/2/2012,0,0,0,0,1:18:00
1/2/2012,0,0,0,0,1:18:00
1/2/2012,0,0,0,0,1:18:00
1/2/2012,0,1,1,0,1:17:00
1/2/2012,0.3,0,1,3,1:16:00
1/2/2012,1.25,0,2,5,1:16:00
1/2/2012,0.75,0,1,3,1:15:00
12/31/2011,0,0,0,0,1:48:00
12/31/2011,2,0,1,2,1:48:00
12/31/2011,0,0,0,0,1:47:00
12/31/2011,0.153846154,0,1,2,1:47:00
12/31/2011,0.285714286,0,1,2,1:47:00
12/31/2011,0,0,0,0,1:47:00
12/31/2011,0,0,0,0,1:47:00
12/31/2011,0,0,0,0,1:46:00
12/31/2011,0,0,0,0,1:46:00
12/31/2011,0,0,0,0,1:46:00
12/31/2011,1,0,1,3,1:31:00
12/31/2011,0,0,0,0,1:28:00
12/31/2011,0,0,0,0,1:28:00
12/31/2011,1.25,0,2,5,1:28:00
12/31/2011,0.21875,0,3,7,1:20:00
12/31/2011,2,0,1,2,1:14:00
12/31/2011,-0.25,1,0,-2,1:13:00
12/31/2011,0.125,1,1,1,1:13:00
12/31/2011,1,0,1,3,1:13:00
12/31/2011,0,0,0,0,1:12:00
12/31/2011,1,0,1,1,1:12:00
12/31/2011,0,0,0,0,1:11:00
12/31/2011,0.285714286,0,1,2,1:10:00
12/31/2011,1,0,1,4,1:10:00
12/31/2011,0.090909091,0,1,1,1:10:00
12/31/2011,0,0,0,0,1:00:00
12/30/2011,2,0,1,2,3:36:00
12/30/2011,0.8,0,2,4,3:33:00
12/30/2011,0.5,0,1,2,3:33:00
12/22/2011,0,0,0,0,12:47:00
12/22/2011,0,0,0,0,12:20:00
12/22/2011,0,0,0,0,12:20:00
12/22/2011,0,0,0,0,12:20:00
12/22/2011,0,0,0,0,12:17:00
12/22/2011,1,0,1,1,12:17:00
12/22/2011,0,0,0,0,12:15:00
12/22/2011,0,0,0,0,12:15:00
12/22/2011,0,0,0,0,12:13:00
12/22/2011,0.2,0,1,1,12:13:00
12/22/2011,0.2,0,1,1,11:06:00
12/22/2011,0.666666667,0,1,2,11:06:00
12/22/2011,1.5,0,1,3,11:05:00
12/22/2011,-1,1,0,-1,11:05:00
12/22/2011,0,0,0,0,11:05:00
12/22/2011,1.5,0,1,3,11:03:00
12/22/2011,0,0,0,0,11:01:00
12/22/2011,0,0,0,0,11:01:00
12/22/2011,0,0,0,0,11:01:00
12/22/2011,0,0,0,0,11:01:00
12/22/2011,0,0,0,0,10:59:00
12/22/2011,0.6,0,1,3,10:58:00
12/22/2011,0,0,0,0,10:58:00
12/22/2011,3,0,1,3,10:58:00
12/22/2011,0,0,0,0,10:57:00
12/22/2011,2,0,1,2,10:57:00
12/22/2011,0,0,0,0,10:56:00
12/22/2011,2,0,1,2,10:56:00
12/22/2011,1.333333333,0,2,4,10:55:00
12/22/2011,1.5,0,1,3,10:55:00
12/22/2011,0,0,0,0,10:22:00
12/22/2011,0.833333333,0,2,5,12:32:00
12/20/2011,0,0,0,0,1:56:00
12/20/2011,-0.25,1,0,-2,1:55:00
12/20/2011,0,0,0,0,1:54:00
12/20/2011,1,0,1,2,1:54:00
12/20/2011,0,0,0,0,10:39:00
12/20/2011,0.166666667,0,1,2,10:39:00
12/20/2011,0.75,0,2,3,10:37:00
12/20/2011,0,0,0,0,10:37:00
12/20/2011,0,0,0,0,10:36:00
12/20/2011,0.285714286,0,1,2,10:36:00
12/20/2011,-0.285714286,1,0,-2,10:36:00
12/20/2011,0,0,0,0,10:35:00
12/20/2011,3,0,1,3,10:35:00
12/20/2011,0.666666667,0,1,2,10:35:00
12/20/2011,0,0,0,0,10:34:00
12/11/2011,0,0,0,0,12:51:00
12/11/2011,0.333333333,0,1,3,12:51:00
12/11/2011,0,0,0,0,12:49:00
12/11/2011,1,0,1,1,12:48:00
12/11/2011,0,0,0,0,12:48:00
12/11/2011,0.111111111,0,1,1,12:46:00
12/11/2011,0.555555556,0,2,5,12:45:00
12/11/2011,0,0,0,0,12:45:00
12/11/2011,0.25,0,1,2,12:45:00
12/11/2011,0.4,0,1,2,12:42:00
12/11/2011,0,0,0,0,12:41:00
12/11/2011,-2,1,0,-2,12:41:00
12/11/2011,0,0,0,0,12:39:00
12/11/2011,0,0,0,0,12:38:00
12/10/2011,0,0,0,0,2:12:00
12/10/2011,3,0,1,3,2:12:00
12/10/2011,0.375,0,1,3,2:11:00
12/10/2011,0,0,0,0,2:09:00
12/10/2011,3,0,1,3,2:08:00
12/10/2011,1,0,1,3,2:08:00
12/10/2011,0,0,0,0,2:07:00
12/10/2011,0,0,0,0,2:07:00
12/9/2011,0.6,0,2,3,11:24:00
12/9/2011,0,0,0,0,11:24:00
12/9/2011,0,0,0,0,11:23:00
12/9/2011,0,0,0,0,11:23:00
12/9/2011,0,0,0,0,11:21:00
12/9/2011,1,0,1,1,11:21:00
12/9/2011,0,0,0,0,11:21:00
12/9/2011,1,0,1,3,11:19:00
12/9/2011,0,0,0,0,11:19:00
12/9/2011,0,0,0,0,11:19:00
12/9/2011,3,0,1,3,11:18:00
12/9/2011,0,0,0,0,11:17:00
12/9/2011,1,0,1,3,11:14:00
12/9/2011,0,0,0,0,11:14:00
12/9/2011,0,0,0,0,11:13:00
12/9/2011,0,0,0,0,11:13:00
12/8/2011,0.666666667,0,1,2,11:31:00
12/7/2011,0,0,0,0,5:10:00
12/7/2011,1,0,1,3,5:05:00
12/7/2011,0,0,0,0,4:58:00
12/7/2011,0,0,0,0,4:58:00
12/7/2011,0,0,0,0,4:58:00
12/7/2011,0,0,0,0,4:55:00
12/5/2011,0.75,0,1,3,10:00:00
12/5/2011,-0.333333333,1,0,-2,10:00:00
12/5/2011,0.4,0,1,2,9:58:00
12/5/2011,-0.333333333,1,1,-1,9:58:00
12/5/2011,0,0,0,0,9:57:00
12/5/2011,0,0,0,0,9:57:00
12/5/2011,0,0,0,0,9:57:00
12/5/2011,0,0,0,0,9:56:00
12/5/2011,3,0,1,3,9:56:00
12/5/2011,0,0,0,0,9:56:00
12/5/2011,-0.666666667,1,0,-4,9:56:00
12/5/2011,0,0,0,0,9:56:00
12/5/2011,1,0,1,1,9:56:00
12/5/2011,0,0,0,0,9:55:00
12/5/2011,0,0,0,0,9:55:00
12/5/2011,-0.333333333,1,0,-2,9:54:00
12/4/2011,0,0,0,0,7:10:00
12/4/2011,3,0,1,3,7:10:00
12/4/2011,0,0,0,0,7:06:00
12/4/2011,0,0,0,0,12:00:00
12/4/2011,0.8,0,1,4,12:00:00
12/4/2011,2,0,1,2,12:00:00
12/4/2011,0.8,0,1,4,12:00:00
12/4/2011,-0.363636364,1,1,-4,11:59:00
12/4/2011,0,0,0,0,11:59:00
12/4/2011,0.25,0,1,1,11:59:00
12/4/2011,0,0,0,0,11:59:00
12/4/2011,0,0,0,0,11:56:00
12/4/2011,0,0,0,0,11:56:00
12/4/2011,0,0,0,0,11:56:00
12/4/2011,0,0,0,0,11:55:00
12/4/2011,3,0,1,3,11:55:00
12/4/2011,0,0,0,0,11:15:00
12/4/2011,3,0,1,3,11:15:00
12/4/2011,1,0,1,4,11:14:00
12/4/2011,0,0,0,0,11:13:00
12/4/2011,1.333333333,0,1,4,11:13:00
12/4/2011,0,0,0,0,11:13:00
12/4/2011,0,0,0,0,11:12:00
12/4/2011,0.142857143,1,1,1,11:04:00
12/4/2011,0,0,0,0,11:04:00
12/4/2011,0,0,0,0,11:04:00
12/4/2011,0,0,0,0,11:03:00
12/4/2011,0,0,0,0,11:03:00
12/4/2011,0,0,0,0,11:02:00
12/4/2011,0,0,0,0,11:00:00
12/4/2011,0,0,0,0,11:00:00
12/4/2011,0,0,0,0,11:00:00
12/4/2011,0,0,0,0,11:00:00
12/4/2011,-1,1,0,-2,10:59:00
12/4/2011,-0.2,2,1,-2,10:57:00
12/4/2011,1,0,1,1,10:57:00
12/4/2011,0,0,0,0,10:56:00
12/4/2011,0,0,0,0,10:51:00
12/3/2011,3,0,1,3,5:33:00
12/3/2011,0,0,0,0,5:00:00
12/3/2011,-0.714285714,2,0,-5,4:58:00
12/3/2011,0.181818182,0,2,4,3:45:00
12/2/2011,0,0,0,0,11:10:00
12/2/2011,-2,1,0,-2,11:02:00
12/2/2011,0,0,0,0,1:03:00
12/2/2011,0,0,0,0,1:01:00
12/2/2011,0,0,0,0,1:01:00
12/2/2011,0,0,0,0,1:01:00
12/2/2011,0,0,0,0,1:00:00
12/2/2011,-0.666666667,1,0,-4,12:55:00
12/2/2011,0,0,0,0,12:48:00
12/2/2011,0,0,0,0,12:44:00
12/2/2011,0,0,0,0,12:43:00
12/2/2011,0,0,0,0,12:41:00
12/2/2011,-0.4,1,0,-2,12:41:00
12/2/2011,-1,1,0,-2,12:41:00
12/2/2011,0,1,1,0,12:40:00
12/2/2011,0,0,0,0,12:40:00
12/2/2011,0,0,0,0,12:38:00
12/1/2011,0.142857143,0,1,1,9:45:00
12/1/2011,0,0,0,0,9:44:00
12/1/2011,0,0,0,0,9:08:00
12/1/2011,0,0,0,0,9:08:00
12/1/2011,0,0,0,0,9:08:00
12/1/2011,0,0,0,0,9:08:00
12/1/2011,0,0,0,0,9:07:00
12/1/2011,0.5,0,1,1,9:07:00
12/1/2011,0,0,0,0,9:05:00
12/1/2011,0,0,0,0,9:05:00
12/1/2011,0,0,0,0,9:05:00
12/1/2011,0,0,0,0,9:05:00
12/1/2011,0,0,0,0,9:03:00
12/1/2011,0,0,0,0,8:52:00
12/1/2011,-0.25,1,1,-1,8:44:00
12/1/2011,0,0,0,0,8:44:00
12/1/2011,0,0,0,0,8:44:00
12/1/2011,0,0,0,0,8:44:00
12/1/2011,0,0,0,0,8:43:00
12/1/2011,0.444444444,0,2,4,8:42:00
12/1/2011,0,0,0,0,8:42:00
12/1/2011,3,0,1,3,8:42:00
12/1/2011,1,0,1,3,8:41:00
12/1/2011,0.5,0,1,2,8:40:00
12/1/2011,0,0,0,0,8:39:00
12/1/2011,0,0,0,0,8:39:00
12/1/2011,0.5,0,1,2,8:39:00
12/1/2011,0,0,0,0,4:45:00
12/1/2011,0.111111111,0,1,1,4:26:00
12/1/2011,0,1,1,0,4:25:00
12/1/2011,0,0,0,0,4:14:00
12/1/2011,0,0,0,0,4:04:00
12/1/2011,0,0,0,0,3:57:00
12/1/2011,3,0,1,3,3:54:00
12/1/2011,-0.625,1,0,-5,3:51:00
12/1/2011,0,0,0,0,3:51:00
12/1/2011,-0.076923077,1,1,-1,3:49:00
12/1/2011,1,0,1,1,3:49:00
12/1/2011,0,0,0,0,3:48:00
12/1/2011,2,0,2,4,3:48:00
12/1/2011,0.666666667,0,1,2,3:47:00
12/1/2011,0.333333333,0,2,2,3:47:00
12/1/2011,0,0,0,0,3:45:00
12/1/2011,2,0,1,2,3:39:00
12/1/2011,0,0,0,0,2:58:00
12/1/2011,0,0,0,0,2:43:00
12/1/2011,0,0,0,0,2:43:00
12/1/2011,0,0,0,0,2:42:00
12/1/2011,0.5,0,1,1,2:41:00
12/1/2011,-1,1,0,-2,2:41:00
12/1/2011,1,0,1,1,2:41:00
12/1/2011,0,0,0,0,2:41:00
12/1/2011,0,0,0,0,2:13:00
12/1/2011,0,0,0,0,2:13:00
12/1/2011,0,0,0,0,2:12:00
12/1/2011,0,0,0,0,2:00:00
12/1/2011,1,0,1,4,12:46:00
12/1/2011,0,0,0,0,12:27:00
12/1/2011,0,0,0,0,12:15:00
12/1/2011,0.833333333,0,3,5,12:15:00
12/1/2011,0.666666667,0,1,2,12:14:00
12/1/2011,0.2,0,2,3,12:13:00
12/1/2011,0,0,0,0,12:11:00
12/1/2011,2,0,1,2,12:11:00
12/1/2011,0,0,0,0,12:08:00
12/1/2011,0,0,0,0,12:06:00
12/1/2011,0,0,0,0,12:04:00
12/1/2011,0,0,0,0,12:03:00
12/1/2011,0.076923077,0,1,1,12:03:00
12/1/2011,0,0,0,0,12:03:00
12/1/2011,0,0,0,0,12:01:00
12/1/2011,0,0,0,0,11:58:00
12/1/2011,0.666666667,0,2,4,11:55:00
12/1/2011,0,0,0,0,12:25:00
12/1/2011,0,0,0,0,12:24:00
12/1/2011,1,0,2,3,12:23:00
12/1/2011,-0.4375,2,0,-7,12:23:00
12/1/2011,1,0,1,1,12:23:00
12/1/2011,1.333333333,0,3,4,12:22:00
12/1/2011,0,0,0,0,12:22:00
12/1/2011,0,0,0,0,12:22:00
12/1/2011,2,0,1,2,12:20:00
12/1/2011,0,0,0,0,12:20:00
12/1/2011,0.076923077,1,1,1,12:19:00
12/1/2011,1,0,1,4,12:18:00
12/1/2011,1,0,1,1,12:18:00
12/1/2011,0.090909091,0,1,1,12:17:00
12/1/2011,0.333333333,0,1,2,12:13:00
12/1/2011,0,0,0,0,12:11:00
12/1/2011,-0.666666667,1,0,-4,12:11:00
12/1/2011,0,0,0,0,12:10:00
12/1/2011,-0.625,1,0,-5,12:10:00
11/28/2011,0.75,0,1,3,11:39:00
11/27/2011,0,0,0,0,8:34:00
11/25/2011,0,0,0,0,5:00:00
11/25/2011,0.75,0,2,6,4:46:00
11/24/2011,0,0,0,0,11:35:00
11/24/2011,-0.25,1,0,-1,11:34:00
11/24/2011,0.75,0,1,3,11:34:00
11/24/2011,0,0,0,0,11:32:00
11/24/2011,1,0,1,2,11:32:00
11/24/2011,0,0,0,0,11:31:00
11/24/2011,0,0,0,0,11:31:00
11/24/2011,0,0,0,0,11:31:00
11/24/2011,0,0,0,0,11:30:00
11/24/2011,0,0,0,0,11:30:00
11/24/2011,0,0,0,0,11:30:00
11/24/2011,0,0,0,0,11:30:00
11/24/2011,0,0,0,0,11:28:00
11/24/2011,0,0,0,0,11:28:00
11/24/2011,0,0,0,0,11:27:00
11/24/2011,2,0,1,2,11:26:00
11/24/2011,0.058823529,0,1,1,11:26:00
11/24/2011,0.2,0,1,2,11:25:00
11/24/2011,0,0,0,0,11:22:00
11/24/2011,0,0,0,0,11:21:00
11/24/2011,0,0,0,0,11:20:00
11/24/2011,0,0,0,0,11:19:00
11/24/2011,0,0,0,0,11:19:00
11/24/2011,0.5,0,1,2,11:19:00
11/24/2011,1,0,2,4,11:19:00
11/24/2011,2,0,1,2,11:04:00
11/23/2011,0,0,0,0,11:23:00
11/23/2011,0,0,0,0,11:23:00
11/23/2011,2,0,1,2,11:07:00
11/23/2011,0,0,0,0,11:06:00
11/23/2011,1,0,1,2,11:05:00
11/23/2011,0.75,0,1,3,11:01:00
11/23/2011,1,0,2,4,11:01:00
11/23/2011,0,0,0,0,11:00:00
11/23/2011,0,0,0,0,10:47:00
11/23/2011,1.5,0,1,3,10:46:00
11/23/2011,1,0,1,3,10:45:00
11/23/2011,0,0,0,0,10:45:00
11/23/2011,0.166666667,0,1,2,10:43:00
11/23/2011,0,0,0,0,10:43:00
11/23/2011,1.333333333,0,1,4,10:43:00
11/23/2011,0,0,0,0,10:43:00
11/23/2011,0,0,0,0,10:43:00
11/23/2011,0,0,0,0,10:23:00
11/21/2011,0,0,0,0,4:24:00
11/21/2011,0,0,0,0,4:24:00
11/21/2011,0.333333333,0,1,3,4:22:00
11/21/2011,0,0,0,0,4:21:00
11/21/2011,1.5,0,1,3,4:18:00
11/21/2011,0,0,0,0,4:18:00
11/21/2011,1,0,1,1,4:17:00
11/21/2011,0.142857143,0,1,1,4:17:00
11/21/2011,0,0,0,0,4:17:00
11/21/2011,0,0,0,0,4:17:00
11/21/2011,0,0,0,0,4:17:00
11/21/2011,0,0,0,0,4:16:00
11/21/2011,0.363636364,0,2,4,4:15:00
11/21/2011,0.142857143,0,1,2,4:14:00
11/21/2011,1,0,1,3,4:13:00
11/21/2011,0,0,0,0,4:13:00
11/21/2011,0,0,0,0,4:13:00
11/21/2011,0,0,0,0,4:11:00
11/21/2011,0,0,0,0,4:10:00
11/18/2011,0.166666667,0,1,2,5:50:00
11/18/2011,0,0,0,0,5:46:00
11/18/2011,0,0,0,0,5:46:00
11/18/2011,0,0,0,0,5:46:00
11/18/2011,1,0,1,1,5:02:00
11/18/2011,0,0,0,0,4:53:00
11/18/2011,0,0,0,0,4:52:00
11/18/2011,0,0,0,0,4:52:00
11/18/2011,-0.5,1,0,-2,12:16:00
11/18/2011,0,0,0,0,12:08:00
11/18/2011,0,0,0,0,12:08:00
11/18/2011,0,0,0,0,12:08:00
11/18/2011,1,0,1,4,12:08:00
11/18/2011,0,0,0,0,12:00:00
11/18/2011,0,0,0,0,11:57:00
11/18/2011,0,0,0,0,11:57:00
11/18/2011,0,0,0,0,11:56:00
11/18/2011,0,1,3,0,11:56:00
11/18/2011,0,0,0,0,11:56:00
11/18/2011,0,0,0,0,11:55:00
11/15/2011,0,0,0,0,1:55:00
11/14/2011,2,0,1,2,11:51:00
11/14/2011,0,0,0,0,11:50:00
11/14/2011,0,0,0,0,11:50:00
11/14/2011,0,0,0,0,11:49:00
11/14/2011,0,0,0,0,11:49:00
11/14/2011,0.5,0,1,3,11:49:00
11/14/2011,0,0,0,0,10:30:00
11/14/2011,0,0,0,0,10:17:00
11/14/2011,0,0,0,0,10:17:00
11/14/2011,0,0,0,0,10:17:00
11/14/2011,0,0,0,0,10:17:00
11/14/2011,0.1,0,1,1,10:14:00
11/14/2011,0,0,0,0,10:13:00
11/14/2011,-0.125,1,0,-1,10:13:00
11/14/2011,0,0,0,0,10:13:00
11/14/2011,0.454545455,0,2,5,10:13:00
11/14/2011,0.5,0,1,2,10:07:00
11/14/2011,0,1,1,0,10:07:00
11/14/2011,0,1,2,0,10:07:00
11/14/2011,0,0,0,0,10:06:00
11/14/2011,0,0,0,0,10:06:00
11/14/2011,2,0,1,2,10:06:00
11/14/2011,0,0,0,0,10:00:00
11/14/2011,0.12,0,2,3,10:00:00
11/14/2011,0.066666667,0,2,2,9:59:00
11/14/2011,0,0,0,0,9:57:00
11/14/2011,0.25,0,1,2,9:57:00
11/14/2011,0,0,0,0,9:55:00
11/14/2011,0,0,0,0,9:55:00
11/14/2011,-0.130434783,2,1,-3,9:55:00
11/14/2011,0,0,0,0,9:54:00
11/14/2011,1,0,1,1,9:54:00
11/14/2011,0,0,0,0,9:54:00
11/14/2011,0.2,0,1,1,9:54:00
11/14/2011,0,0,0,0,9:52:00
11/14/2011,0.25,0,1,1,9:52:00
11/14/2011,0,0,0,0,9:52:00
11/14/2011,0.166666667,0,1,1,9:51:00
11/14/2011,1,0,1,1,9:50:00
11/14/2011,0,0,0,0,9:50:00
11/14/2011,0.636363636,0,3,7,9:50:00
11/14/2011,1,0,1,1,9:48:00
11/14/2011,0.142857143,0,1,1,9:46:00
11/14/2011,0,0,0,0,9:46:00
11/14/2011,0,0,0,0,9:46:00
11/14/2011,-0.444444444,1,0,-4,9:46:00
11/14/2011,0,0,0,0,9:43:00
11/14/2011,0.666666667,0,1,2,9:43:00
11/14/2011,0.166666667,0,1,2,9:43:00
11/14/2011,0,1,1,0,9:43:00
11/14/2011,0,0,0,0,9:41:00
11/14/2011,0.1,0,1,1,9:41:00
11/14/2011,0,0,0,0,9:41:00
11/14/2011,-0.375,1,0,-3,9:41:00
11/14/2011,0.125,0,2,2,9:40:00
11/14/2011,-0.1,1,0,-1,9:40:00
11/14/2011,0.363636364,0,2,4,9:39:00
11/14/2011,0,0,0,0,9:38:00
11/14/2011,0,0,0,0,9:38:00
11/14/2011,0,0,0,0,9:38:00
11/14/2011,0,0,0,0,9:37:00
11/14/2011,0.166666667,0,1,1,9:36:00
11/14/2011,1,0,1,1,7:12:00
11/14/2011,2,0,1,2,7:12:00
11/14/2011,2,0,1,2,7:11:00
11/14/2011,0,0,0,0,7:11:00
11/14/2011,1,0,1,1,7:11:00
11/14/2011,-0.5,1,0,-2,1:49:00
11/14/2011,0.5,0,1,1,1:49:00
11/14/2011,0,0,0,0,1:49:00
11/14/2011,0,0,0,0,1:47:00
11/14/2011,2,0,2,4,1:47:00
11/14/2011,0,0,0,0,1:42:00
11/14/2011,0,0,0,0,1:35:00
11/14/2011,1,0,1,1,1:34:00
11/14/2011,2,0,1,2,1:24:00
11/14/2011,0.6,0,1,3,1:06:00
11/14/2011,2,0,1,2,1:04:00
11/14/2011,0.4,0,1,2,1:04:00
11/14/2011,0,0,0,0,1:04:00
11/11/2011,0,0,0,0,7:08:00
11/11/2011,0,0,0,0,7:08:00
11/10/2011,1,0,2,5,10:59:00
11/10/2011,0,0,0,0,10:59:00
11/10/2011,0,0,0,0,10:58:00
11/10/2011,0,0,0,0,10:58:00
11/10/2011,0,0,0,0,10:58:00
11/10/2011,2,0,1,2,10:58:00
11/10/2011,0,0,0,0,10:58:00
11/10/2011,0,0,0,0,10:57:00
11/10/2011,0,0,0,0,10:56:00
11/10/2011,0.333333333,0,1,1,10:56:00
11/10/2011,2.5,0,2,5,10:54:00
11/10/2011,0,0,0,0,10:52:00
11/10/2011,0.5,0,1,1,10:43:00
11/10/2011,0,0,0,0,10:43:00
11/9/2011,0,0,0,0,1:21:00
11/9/2011,0.333333333,0,1,3,1:18:00
11/9/2011,0.6,0,1,3,1:18:00
11/9/2011,0.6,0,1,3,1:18:00
11/9/2011,1,0,3,4,1:18:00
11/9/2011,3,0,1,3,1:18:00
11/9/2011,3,0,1,3,1:15:00
11/9/2011,0,0,0,0,1:15:00
11/9/2011,-0.333333333,1,0,-3,1:03:00
11/9/2011,0,0,0,0,1:01:00
11/9/2011,0.125,0,1,1,1:00:00
11/9/2011,0.2,0,1,2,1:00:00
11/8/2011,1.5,0,1,3,11:45:00
11/8/2011,0,0,0,0,11:44:00
11/8/2011,0,0,0,0,11:44:00
11/8/2011,0,0,0,0,11:44:00
11/8/2011,0,0,0,0,11:41:00
11/8/2011,0.375,0,2,6,11:40:00
11/8/2011,0.333333333,0,1,2,11:39:00
11/8/2011,0.2,0,1,1,11:39:00
11/8/2011,0.6,0,1,3,11:38:00
11/8/2011,0,0,0,0,11:34:00
11/8/2011,0,0,0,0,11:32:00
11/8/2011,0,0,0,0,11:32:00
11/8/2011,1,0,1,1,11:31:00
11/8/2011,0,0,0,0,11:29:00
11/8/2011,-1,1,0,-2,11:29:00
11/4/2011,0,0,0,0,11:14:00
11/4/2011,1,0,1,2,11:13:00
11/4/2011,2,0,1,2,11:13:00
11/4/2011,0,0,0,0,11:13:00
11/4/2011,0.333333333,0,1,3,11:13:00
11/4/2011,0,0,0,0,11:13:00
11/4/2011,1,0,1,1,11:08:00
11/4/2011,0.133333333,0,1,2,11:08:00
11/4/2011,0,0,0,0,11:07:00
11/4/2011,0.5,0,1,2,11:06:00
11/4/2011,0.25,0,1,1,11:05:00
11/4/2011,0.142857143,0,1,1,11:05:00
11/4/2011,0.083333333,0,1,1,11:05:00
11/4/2011,0.428571429,0,1,3,11:04:00
11/4/2011,0.076923077,1,1,1,11:03:00
11/4/2011,0,0,0,0,11:02:00
11/4/2011,0,0,0,0,11:02:00
11/4/2011,0,0,0,0,11:01:00
11/4/2011,0.2,0,1,1,11:01:00
11/4/2011,0,0,0,0,11:00:00
11/4/2011,0,0,0,0,11:00:00
11/4/2011,0,0,0,0,10:59:00
11/4/2011,0.666666667,0,1,4,10:59:00
11/4/2011,0,0,0,0,10:58:00
11/4/2011,0,0,0,0,10:57:00
11/4/2011,0.142857143,0,1,1,10:57:00
11/4/2011,0,0,0,0,10:56:00
11/4/2011,0,0,0,0,10:56:00
11/4/2011,0,0,0,0,10:56:00
11/4/2011,-0.2,1,0,-1,10:54:00
11/4/2011,0,0,0,0,10:54:00
11/4/2011,0.2,0,1,1,10:54:00
11/4/2011,-0.166666667,1,0,-2,10:54:00
11/4/2011,0.285714286,0,1,2,10:46:00
11/4/2011,0,0,0,0,10:45:00
11/4/2011,0,0,0,0,10:39:00
10/7/2011,0,0,0,0,10:12:00
10/4/2011,0,0,0,0,4:58:00
10/4/2011,0,0,0,0,4:57:00
10/4/2011,3,0,1,3,4:57:00
10/4/2011,0.4,0,1,2,4:56:00
10/4/2011,1,0,1,1,4:55:00
10/4/2011,0.166666667,0,1,1,4:55:00
10/4/2011,0,0,0,0,4:55:00
10/4/2011,0,0,0,0,4:54:00
9/30/2011,0,0,0,0,9:42:00
9/30/2011,0,0,0,0,9:42:00
9/30/2011,0,0,0,0,9:41:00
9/16/2011,1,0,1,1,9:51:00
9/16/2011,1,0,1,1,9:51:00
9/16/2011,0,0,0,0,9:51:00
9/16/2011,3,0,1,3,9:51:00
9/16/2011,0,0,0,0,9:50:00
9/16/2011,0.75,0,1,3,9:49:00
9/16/2011,3,0,1,3,9:49:00
9/16/2011,0,0,0,0,9:48:00
9/16/2011,0,0,0,0,9:47:00
9/16/2011,-0.4,1,0,-2,9:47:00
9/16/2011,-2,1,0,-2,9:47:00
9/16/2011,0,0,0,0,9:47:00
9/16/2011,0,0,0,0,9:47:00
8/19/2011,1,0,1,1,11:51:00
8/19/2011,1.5,0,1,3,11:50:00
8/19/2011,0,0,0,0,11:50:00
8/19/2011,0.125,0,1,1,11:49:00
8/19/2011,0,0,0,0,11:48:00
8/19/2011,0,0,0,0,10:02:00
8/19/2011,0,0,0,0,10:01:00
8/19/2011,0,0,0,0,10:01:00
8/19/2011,0,0,0,0,10:01:00
8/19/2011,0,0,0,0,10:01:00
8/19/2011,0,0,0,0,9:59:00
8/19/2011,-1,1,0,-4,9:57:00
8/19/2011,0,0,0,0,9:57:00
8/19/2011,0,0,0,0,9:55:00
8/19/2011,0.5,0,1,1,9:55:00
8/19/2011,0,0,0,0,9:53:00
8/19/2011,0,0,0,0,9:53:00
8/19/2011,-0.285714286,1,0,-2,9:53:00
8/19/2011,0.25,0,1,1,9:52:00
8/19/2011,1,0,1,1,9:51:00
8/19/2011,-0.142857143,1,0,-1,9:51:00
8/19/2011,0,0,0,0,9:50:00
8/19/2011,-2,1,0,-2,9:50:00
8/19/2011,-0.166666667,1,0,-2,9:50:00
8/19/2011,-0.333333333,1,0,-2,9:49:00
8/19/2011,-0.2,1,1,-1,9:49:00
8/19/2011,-0.318181818,3,1,-7,9:48:00
8/19/2011,-2,1,0,-2,9:47:00
8/19/2011,0,0,0,0,9:47:00
8/19/2011,0,0,0,0,9:47:00
8/19/2011,1,0,1,1,9:46:00
8/19/2011,0,0,0,0,9:43:00
8/19/2011,-0.08,2,1,-2,9:42:00
8/19/2011,-0.666666667,2,0,-4,9:41:00
8/19/2011,-0.285714286,1,0,-2,9:41:00
8/19/2011,0,0,0,0,9:40:00
8/19/2011,0,0,0,0,9:37:00
8/19/2011,1,0,1,2,9:36:00
8/19/2011,1,0,1,1,9:36:00
8/19/2011,-0.5,1,0,-2,9:35:00
8/19/2011,-0.181818182,1,0,-2,9:35:00
8/19/2011,0,0,0,0,9:35:00
8/19/2011,0,0,0,0,9:35:00
8/19/2011,0,0,0,0,9:34:00
8/19/2011,1,0,1,1,9:34:00
8/19/2011,1,0,1,2,9:34:00
8/19/2011,0,0,0,0,9:33:00
8/19/2011,0.75,0,2,3,9:29:00
