X,Y,OBJECTID,GISID,POSTCODE,DISTRICT,LOCATIE,K_PAAL_NR,PAALTYPE,DETECTIE,DRUKKNOPPEN,SAMENSTELLING,INVENTARISATIE
4.442176177393694,51.197139399764914,137620,VKL_1221,2600,BERCHEM,Diksmuidelaan / Lodewijk Van Berckenlaan,K691_04,GEWOON,GEEN,BLINDEN_SWARCO,2_VOET | 3_STANDAARD,2017-12-04T00:00:00.000Z
4.442099223890716,51.197219552378868,137621,VKL_1222,2600,BERCHEM,Diksmuidelaan / Lodewijk Van Berckenlaan,K691_05,GEWOON,GEEN,BLINDEN_SWARCO,2_VOET | 3_STANDAARD,2017-12-04T00:00:00.000Z
4.442091867397901,51.197271627212835,137622,VKL_1223,2600,BERCHEM,Diksmuidelaan / Lodewijk Van Berckenlaan,K691_06,GEWOON,GEEN,GEEN,3_FIETS,2017-12-04T00:00:00.000Z
4.442147249758186,51.197294669511301,137623,VKL_1224,2600,BERCHEM,Diksmuidelaan / Lodewijk Van Berckenlaan,K691_07,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD,2017-12-04T00:00:00.000Z
4.442306307755355,51.19732646618295,137624,VKL_1225,2600,BERCHEM,Diksmuidelaan / Lodewijk Van Berckenlaan,K691_08,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2017-12-04T00:00:00.000Z
4.442448388778276,51.197313287818645,137625,VKL_1226,2600,BERCHEM,Diksmuidelaan / Lodewijk Van Berckenlaan,K691_09,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD,2017-12-04T00:00:00.000Z
4.442527282054214,51.197242298404944,137626,VKL_1227,2600,BERCHEM,Diksmuidelaan / Lodewijk Van Berckenlaan,K691_10,GEWOON,GEEN,GEEN,2_VOET | 2_VOET | 3_STANDAARD,2017-12-04T00:00:00.000Z
4.39887108070913,51.163298520464593,137627,VKL_1228,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_01,GEWOON,GEEN,BLINDEN_SWARCO,2_VOET,2017-10-23T00:00:00.000Z
4.398875191922871,51.163194248204157,137628,VKL_1229,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_02,GEWOON,GEEN,BLINDEN_SWARCO,2_VOET | 3_FIETS,2017-10-23T00:00:00.000Z
4.398847080067191,51.163110342593434,137629,VKL_1230,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_03,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2017-10-23T00:00:00.000Z
4.398640261811898,51.163105904736447,137630,VKL_1231,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_04,GEWOON,GEEN,GEEN,3_STANDAARD | 1_ORANJE | 2_VOET | 3_FIETS,2017-10-23T00:00:00.000Z
4.398441203209607,51.163294754168696,137631,VKL_1232,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_05,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2017-10-23T00:00:00.000Z
4.398443134194794,51.163379879169234,137632,VKL_1233,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_06,GEWOON,GEEN,GEEN,3_STANDAARD | 3_STANDAARD | 2_VOET,2017-10-23T00:00:00.000Z
4.398492461654331,51.163435215477072,137633,VKL_1234,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_07,GEWOON,GEEN,GEEN,1_GROEN_PIJL_LINKS | 3_FIETS,2017-10-23T00:00:00.000Z
4.398483668828542,51.163484146205242,137634,VKL_1235,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_08,GEWOON,GEEN,BLINDEN_SWARCO,3_STANDAARD | 2_VOET,2017-10-23T00:00:00.000Z
4.398645555355451,51.163487609035805,137635,VKL_1236,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_09,GEWOON,GEEN,BLINDEN_SWARCO,2_VOET | 3_STANDAARD | 3_FIETS,2017-10-23T00:00:00.000Z
4.398809132795226,51.163458074109506,137636,VKL_1237,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_10,GEWOON,GEEN,BLINDEN_SWARCO,2_VOET | 3_STANDAARD,2017-10-23T00:00:00.000Z
4.398814908156403,51.163340755391545,137637,VKL_1238,2610,WILRIJK,Doornstraat / Krijgslaan / Universiteitsplein,K720_11,GEWOON,GEEN,BLINDEN_SWARCO,3_STANDAARD | 3_FIETS | 2_VOET,2017-10-23T00:00:00.000Z
4.40013358482139,51.159075312978963,137638,VKL_1239,2610,WILRIJK,Doornstraat / Kleine Doornstraat,K722_01,GEWOON,GEEN,VG_TERUGMELD,2_VOET | 3_STANDAARD,2017-11-14T00:00:00.000Z
4.399947112175739,51.159053981402927,137639,VKL_1240,2610,WILRIJK,Doornstraat / Kleine Doornstraat,K722_02,GEWOON,GEEN,VG_TERUGMELD | FIETS_TERUGMELD,3_STANDAARD | 3_FIETS | 2_VOET,2017-11-14T00:00:00.000Z
4.399847079647097,51.159086304413037,137640,VKL_1241,2610,WILRIJK,Doornstraat / Kleine Doornstraat,K722_03,GEWOON,GEEN,VG_TERUGMELD,3_PIJLEN_LINKS | 3_PIJLEN_RECHTS | 2_VOET,2017-11-14T00:00:00.000Z
4.399825357326703,51.159175687498184,137641,VKL_1242,2610,WILRIJK,Doornstraat / Kleine Doornstraat,K722_04,GEWOON,GEEN,VG_TERUGMELD,3_PIJLEN_LINKS | 3_PIJLEN_RECHTS | 2_VOET | 2_VOET,2017-11-14T00:00:00.000Z
4.399806246196682,51.159251999552538,137642,VKL_1243,2610,WILRIJK,Doornstraat / Kleine Doornstraat,K722_05,GEWOON,GEEN,VG_TERUGMELD | FIETS_TERUGMELD,3_FIETS | 2_VOET,2017-11-14T00:00:00.000Z
4.39983806714966,51.159332142329013,137643,VKL_1244,2610,WILRIJK,Doornstraat / Kleine Doornstraat,K722_06,GEWOON,GEEN,VG_TERUGMELD,1_GROEN_PIJL_LINKS | 2_VOET | 4_GROEN_PIJL_RECHTS,2017-11-14T00:00:00.000Z
4.400046101975751,51.159329684404163,137644,VKL_1245,2610,WILRIJK,Doornstraat / Kleine Doornstraat,K722_07,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 2_VOET | 3_FIETS,2017-11-14T00:00:00.000Z
4.400068898041634,51.159328731727292,137645,VKL_1246,2610,WILRIJK,Doornstraat / Kleine Doornstraat,K722_XX,GEWOON,GEEN,FIETS_TERUGMELD,GEEN,2017-11-14T00:00:00.000Z
4.412037903834104,51.175931656525847,137646,VKL_1247,2610,WILRIJK,Beukenlaan / Groenenborgerlaan,K620_01,GEWOON,GEEN,GEEN,3_PIJLEN_RECHTS | 3_PIJLEN_LINKS | 2_VOET_WACHT,2017-04-12T00:00:00.000Z
4.412289655817046,51.176012525932101,137647,VKL_1248,2610,WILRIJK,Beukenlaan / Groenenborgerlaan,K620_02,GEWOON,GEEN,GEEN,3_PIJLEN_LINKS | 2_VOET_WACHT | 3_FIETS,2017-04-12T00:00:00.000Z
4.412433893654025,51.176020090524311,137648,VKL_1249,2610,WILRIJK,Beukenlaan / Groenenborgerlaan,K620_03,GEWOON,GEEN,GEEN,4_GROEN_PIJL_RECHTS | 4_GROEN_PIJL_LINKS_EN_RECHTDOOR,2017-04-12T00:00:00.000Z
4.412485994264329,51.175951314876457,137649,VKL_1250,2610,WILRIJK,Beukenlaan / Groenenborgerlaan,K620_04,GEWOON,GEEN,GEEN, 4_GROEN_PIJL_LINKS_EN_RECHTDOOR | 3_FIETS,2017-04-12T00:00:00.000Z
4.412549856921916,51.175868462310241,137650,VKL_1251,2610,WILRIJK,Beukenlaan / Groenenborgerlaan,K620_05,GEWOON,RADAR_FIETS,FIETS_TERUGMELD,3_FIETS,2017-04-12T00:00:00.000Z
4.412476693724911,51.175787379921537,137651,VKL_1252,2610,WILRIJK,Beukenlaan / Groenenborgerlaan,K620_06,GEWOON,GEEN,GEEN,3_TRAM_RECHTDOOR | 3_VOET_WACHT | 3_FIETS,2017-04-12T00:00:00.000Z
4.412113730778239,51.175722166436643,137652,VKL_1253,2610,WILRIJK,Beukenlaan / Groenenborgerlaan,K620_07,GEWOON,GEEN,GEEN,4_GROEN_PIJL_RECHTSEN_RECHTDOOR | 3_PIJLEN LINKS | 2_VOET_WACHT,2017-04-12T00:00:00.000Z
4.412059269961083,51.175787372555753,137653,VKL_1254,2610,WILRIJK,Beukenlaan / Groenenborgerlaan,K620_08,GEWOON,GEEN,GEEN,3_PIJLEN_LINKS | 2_VOET_WACHT | 2_VOET_WACHT | 3_FIETS,2017-04-12T00:00:00.000Z
4.406782578917887,51.183313419551126,137654,VKL_1255,2020,ANTWERPEN,Beukenlaan / kasteel Kreglinger (VOP),K621_01,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 2_VOET,2017-04-12T00:00:00.000Z
4.406823195534722,51.183337087380366,137655,VKL_1256,2020,ANTWERPEN,Beukenlaan / kasteel Kreglinger (VOP),K621_02,BP_LANG,RADAR_AUTO,GEEN,3_STANDAARD | 3_STANDAARD | 3_STANDAARD | 3_STANDAARD,2017-04-12T00:00:00.000Z
4.40708183520407,51.183339888446973,137656,VKL_1257,2020,ANTWERPEN,Beukenlaan / kasteel Kreglinger (VOP),K621_03,GEWOON,RADAR_VOET,VG_TERUGMELD,3_STANDAARD | 3_STANDAARD | 2_VOET,2017-04-12T00:00:00.000Z
4.389219760289406,51.184318276281275,137657,VKL_1258,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_01,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2017-05-09T00:00:00.000Z
4.389288876734955,51.184312673026199,137658,VKL_1259,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_02,GEWOON,GEEN,GEEN,2_VOET | 4_GROEN_PIJL_RECHTS_EN_RECHTDOOR,2017-05-09T00:00:00.000Z
4.389323838890665,51.18423277053602,137659,VKL_1260,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_03,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD | 3_TRAM_RECHTDOOR | 1_ORANJE_TRAM,2017-05-09T00:00:00.000Z
4.389362420841498,51.184153035465634,137660,VKL_1261,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_04,GEWOON,GEEN,GEEN,2_VOET | 1_ORANJE_TRAM,2017-05-09T00:00:00.000Z
4.389396020640493,51.18407503156913,137661,VKL_1262,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_05,GEWOON,GEEN,GEEN,2_VOET,2017-05-09T00:00:00.000Z
4.389309219007595,51.184018446537635,137662,VKL_1263,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_06,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2017-05-09T00:00:00.000Z
4.389164705873802,51.183995584088663,137663,VKL_1264,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_07,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_STANDAARD | 3_FIETS,2017-05-09T00:00:00.000Z
4.389092618981016,51.183971777380449,137664,VKL_1265,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_08,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 4_GROEN_PIJL_RECHTS_EN_RECHTDOOR,2017-05-09T00:00:00.000Z
4.389031098799169,51.184044241138608,137665,VKL_1266,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_09,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_STANDAARD | 3_TRAM_RECHTDOOR | 1_ORANJE_TRAM,2017-05-09T00:00:00.000Z
4.38896983317322,51.184123470472294,137666,VKL_1267,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_10,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 1_ORANJE_TRAM,2017-05-09T00:00:00.000Z
4.388937904849158,51.184163821065162,137667,VKL_1268,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_11,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_FIETS,2017-05-09T00:00:00.000Z
4.388983566030299,51.184181053855809,137668,VKL_1269,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_12,GEWOON,GEEN,GEEN,1_ORANJE,2017-05-09T00:00:00.000Z
4.389055676461795,51.184266116447937,137669,VKL_1270,2020,ANTWERPEN,VIIde-Olympiadelaan / Boomsesteenweg,K636_13,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2017-05-09T00:00:00.000Z
4.380703963324271,51.18315617580437,137670,VKL_1271,2020,ANTWERPEN,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_01,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 3_PIJLEN_LINKS | 2_VOET,2017-05-09T00:00:00.000Z
4.380700822352948,51.183070535343269,137671,VKL_1272,2020,ANTWERPEN,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_02,GEWOON,GEEN,BLINDEN_PRISMA,3_PIJLEN_LINKS | 1_ORANJE_TRAM | 2_VOET,2017-05-09T00:00:00.000Z
4.380729331773606,51.18306695306142,137672,VKL_1273,2020,ANTWERPEN,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_03,GEWOON,GEEN,GEEN,3_TRAM_RECHTDOOR,2017-05-09T00:00:00.000Z
4.380712009904576,51.183004840664545,137673,VKL_1274,2020,ANTWERPEN,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_04,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 1_GROEN_PIJL_LINKS,2017-05-09T00:00:00.000Z
4.380687628543718,51.182947091146367,137674,VKL_1275,2020,ANTWERPEN,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_05,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET,2017-05-09T00:00:00.000Z
4.38074661263714,51.182899169732721,137675,VKL_1276,2020,ANTWERPEN,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_06,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2017-05-09T00:00:00.000Z
4.380843057722603,51.182854557408909,137676,VKL_1277,2020,ANTWERPEN,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_07,GEWOON,GEEN,GEEN,1_ORANJE,2017-05-09T00:00:00.000Z
4.380577382299967,51.182902100964654,137677,VKL_1278,2610,WILRIJK,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_08,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_STANDAARD | 3_FIETS,2017-05-09T00:00:00.000Z
4.380302800482685,51.18289973879493,137678,VKL_1279,2610,WILRIJK,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_09,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_STANDAARD | 3_PIJLEN_LINKS,2017-05-09T00:00:00.000Z
4.380297463548303,51.18298318605342,137679,VKL_1280,2610,WILRIJK,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_10,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_PIJLEN_LINKS | 1_ORANJE_TRAM,2017-05-09T00:00:00.000Z
4.380246059641789,51.182990634758958,137680,VKL_1281,2610,WILRIJK,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_11,GEWOON,GEEN,GEEN,3_TRAM_RECHTDOOR,2017-05-09T00:00:00.000Z
4.38024214742656,51.183064596282392,137681,VKL_1282,2610,WILRIJK,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_12,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 1_ORANJE_TRAM,2017-05-09T00:00:00.000Z
4.380123691461645,51.183116396681577,137682,VKL_1283,2610,WILRIJK,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_13,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET,2017-05-09T00:00:00.000Z
4.380147246546868,51.183166858507086,137683,VKL_1284,2610,WILRIJK,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_14,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_STANDAARD,2017-05-09T00:00:00.000Z
4.380358401669929,51.183152235765299,137684,VKL_1285,2020,ANTWERPEN,VIIde-Olympiadelaan / Julius de Geyterstraat / De Bruynlaan,K637_15,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_STANDAARD | 3_FIETS,2017-05-09T00:00:00.000Z
4.373745726704121,51.182742617326575,137685,VKL_1286,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_01,GEWOON,GEEN,GEEN,3_PIJLEN_LINKS | 3_STANDAARD,2018-04-09T00:00:00.000Z
4.373739154213593,51.182805588507399,137686,VKL_1287,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_02,GEWOON,GEEN,GEEN,3_PIJLEN_LINKS,2018-04-09T00:00:00.000Z
4.373781624114394,51.182816289985567,137687,VKL_1288,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_03,GEWOON,GEEN,OV_TERUGMELD,3_TRAM_RECHTDOOR,2018-04-09T00:00:00.000Z
4.373769864531183,51.182868114755998,137688,VKL_1289,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_04,GEWOON,GEEN,OV_TERUGMELD,3_TRAM_LINKS,2018-04-09T00:00:00.000Z
4.373751397318419,51.182930528321933,137689,VKL_1290,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_05,GEWOON,GEEN,GEEN,3_TRAM_RECHTS,2018-04-09T00:00:00.000Z
4.373777755076748,51.182964289720275,137690,VKL_1291,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_06,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2018-04-09T00:00:00.000Z
4.373942917084994,51.182982758407235,137691,VKL_1292,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_07,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET,2018-04-09T00:00:00.000Z
4.374019134199521,51.182966322677068,137692,VKL_1293,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_08,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2018-04-09T00:00:00.000Z
4.373990457167904,51.182892492433041,137693,VKL_1294,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_09,GEWOON,GEEN,OV_TERUGMELD,3_TRAM_RECHTDOOR | 3_STANDAARD | 2_VOET | 1_ORANJE_TRAM,2018-04-09T00:00:00.000Z
4.374038732428302,51.18282657270052,137694,VKL_1295,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_10,GEWOON,GEEN,GEEN,1_GROEN_PIJL_LINKS | 1_ORANJE_TRAM | 2_VOET,2018-04-09T00:00:00.000Z
4.37405794879661,51.182776669269309,137695,VKL_1296,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_11,GEWOON,GEEN,GEEN,2_VOET,2018-04-09T00:00:00.000Z
4.373963296211222,51.182694438079999,137696,VKL_1297,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_12,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2018-04-09T00:00:00.000Z
4.373806258509141,51.18272250078892,137697,VKL_1298,2610,WILRIJK,De Bruynlaan / Michel Willemslaan / Voetbalstraat,K686_13,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET | 3_FIETS,2018-04-09T00:00:00.000Z
4.386770938414874,51.190291755793936,137698,VKL_1299,2020,ANTWERPEN,Boomsesteenweg / Camille Huysmanslaan,K638_01,GEWOON,GEEN,GEEN,3_FIETS,2017-05-17T00:00:00.000Z
4.386786378754021,51.190257910772338,137699,VKL_1300,2020,ANTWERPEN,Boomsesteenweg / Camille Huysmanslaan,K638_02,GEWOON,RADAR_VOET,BLINDEN_PRISMA,3_STANDAARD | 2_VOET_WACHT,2017-05-17T00:00:00.000Z
4.386810801014144,51.190204063127872,137700,VKL_1301,2020,ANTWERPEN,Boomsesteenweg / Camille Huysmanslaan,K638_03,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET_WACHT,2017-05-17T00:00:00.000Z
4.386826440932429,51.190161572036359,137701,VKL_1302,2020,ANTWERPEN,Boomsesteenweg / Camille Huysmanslaan,K638_04,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET_WACHT,2017-05-17T00:00:00.000Z
4.386845094491515,51.190104499328527,137702,VKL_1303,2020,ANTWERPEN,Boomsesteenweg / Camille Huysmanslaan,K638_05,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET_WACHT,2017-05-17T00:00:00.000Z
4.38679864014258,51.190044478847057,137703,VKL_1304,2020,ANTWERPEN,Boomsesteenweg / Camille Huysmanslaan,K638_06,GEWOON,RADAR_VOET,BLINDEN_PRISMA,3_STANDAARD | 2_VOET_WACHT,2017-05-17T00:00:00.000Z
4.386678539648837,51.190026701514462,137704,VKL_1305,2020,ANTWERPEN,Boomsesteenweg / Camille Huysmanslaan,K638_07,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET_WACHT,2017-05-17T00:00:00.000Z
4.38657075506936,51.19027994408733,137705,VKL_1306,2020,ANTWERPEN,Boomsesteenweg / Camille Huysmanslaan,K638_08,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET_WACHT,2017-05-17T00:00:00.000Z
4.386701683296137,51.190281088411254,137706,VKL_1307,2020,ANTWERPEN,Boomsesteenweg / Camille Huysmanslaan,K638_09,GEWOON,RADAR_VOET,GEEN,3_STANDAARD | 2_VOET_WACHT,2017-05-17T00:00:00.000Z
4.392377331497107,51.183818021279016,137707,VKL_1308,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_01,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET | 3_FIETS,2017-05-10T00:00:00.000Z
4.392331314497055,51.183896578680873,137708,VKL_1309,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_02,GEWOON,GEEN,VG_TERUGMELD,3_TRAM_RECHTDOOR | 2_VOET,2017-05-10T00:00:00.000Z
4.392344631666443,51.183925293351137,137709,VKL_1310,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_03,GEWOON,GEEN,GEEN,3_STANDAARD,2017-05-10T00:00:00.000Z
4.392381912769821,51.184008067207806,137710,VKL_1311,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_04,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 2_VOET,2017-05-10T00:00:00.000Z
4.39266439914199,51.183985763037668,137711,VKL_1312,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_05,GEWOON,GEEN,FIETS,3_STANDAARD | 2_VOET,2017-05-10T00:00:00.000Z
4.392639547338371,51.183943666006797,137712,VKL_1313,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_06,GEWOON,GEEN,GEEN,3_TRAM_RECHTDOOR | 3_STANDAARD | 2_VOET | 2_VOET,2017-05-10T00:00:00.000Z
4.392606256657912,51.183872894663573,137713,VKL_1314,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_07,GEWOON,GEEN,VG_TERUGMELD,2_VOET | 1_ORANJE_VOET,2017-05-10T00:00:00.000Z
4.392585973538867,51.183782848333244,137714,VKL_1315,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_08,GEWOON,GEEN,GEEN,3_FIETS | 1_ORANJE_VOET,2017-05-10T00:00:00.000Z
4.392526933561212,51.183790419018123,137715,VKL_1316,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_09,GEWOON,GEEN,GEEN,1_ORANJE_VOET | 1_ORANJE_TRAM,2017-05-10T00:00:00.000Z
4.392665677866844,51.183760888096259,137716,VKL_1317,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_11,GEWOON,GEEN,GEEN,1_ORANJE_VOET,2017-05-10T00:00:00.000Z
4.393750293917918,51.183325940201513,137717,VKL_1318,2020,ANTWERPEN,Kruishofstraat / Berkenlaan,K724_01,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2017-05-10T00:00:00.000Z
4.393861518134837,51.1833689368029,137718,VKL_1319,2020,ANTWERPEN,Kruishofstraat / Berkenlaan,K724_02,GEWOON,GEEN,GEEN,1_ORANJE_TRAM | 2_VOET | 3_FIETS,2017-05-10T00:00:00.000Z
4.393973226764813,51.183338700148973,137719,VKL_1320,2020,ANTWERPEN,Kruishofstraat / Berkenlaan,K724_03,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET,2017-05-10T00:00:00.000Z
4.394039451846955,51.183242488694027,137720,VKL_1321,2610,WILRIJK,Kruishofstraat / Berkenlaan,K724_04,GEWOON,GEEN,BLINDEN_PRISMA,1_ORANJE | 2_VOET,2017-05-10T00:00:00.000Z
4.39407475284589,51.183091197880081,137721,VKL_1322,2610,WILRIJK,Kruishofstraat / Berkenlaan,K724_05,GEWOON,GEEN,BLINDEN_SWARCO,3_STANDAARD | 2_VOET,2017-05-10T00:00:00.000Z
4.393967827735208,51.183049982056581,137722,VKL_1323,2610,WILRIJK,Kruishofstraat / Berkenlaan,K724_06,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 2_VOET | 3_STANDAARD,2017-05-10T00:00:00.000Z
4.393827833146515,51.182982972710413,137723,VKL_1324,2610,WILRIJK,Kruishofstraat / Berkenlaan,K724_07,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET,2017-05-10T00:00:00.000Z
4.393744685684911,51.182974226112925,137724,VKL_1325,2610,WILRIJK,Kruishofstraat / Berkenlaan,K724_08,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2017-05-10T00:00:00.000Z
4.393614002598048,51.183046719887344,137725,VKL_1326,2020,ANTWERPEN,Kruishofstraat / Berkenlaan,K724_09,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2017-05-10T00:00:00.000Z
4.393740703148468,51.183156998606506,137726,VKL_1327,2020,ANTWERPEN,Kruishofstraat / Berkenlaan,K724_10,GEWOON,GEEN,GEEN,3_FIETS | 1_ORANJE,2017-05-10T00:00:00.000Z
4.393772871864088,51.183242455333641,137727,VKL_1328,2020,ANTWERPEN,Kruishofstraat / Berkenlaan,K724_11,GEWOON,GEEN,GEEN,3_FIETS,2017-05-10T00:00:00.000Z
4.392503900471183,51.183766070301964,137728,VKL_1329,2020,ANTWERPEN,Populierenlaan / Park & Ride,K726_10,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2017-05-10T00:00:00.000Z
4.480220546894523,51.21303712501286,137729,VKL_1330,2100,DEURNE,Ruggeveldlaan / Antenne tram P+R / VOP,K737_10,GEWOON,GEEN,VG_TERUGMELD,2_VOET | 3_STANDAARD,2017-03-02T00:00:00.000Z
4.48031491186529,51.213005797975065,137730,VKL_1331,2100,DEURNE,Ruggeveldlaan / Antenne tram P+R / VOP,K737_11,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 2_VOET | 1_ORANJE_TRAM,2017-03-02T00:00:00.000Z
